customer_id,default_flag,join_date,loan_amount,loan_purpose,transaction_count,spending_ratio,age,gender,region,education_level,employment_type,annual_income,credit_score,repayment_history,year,month,day,weekday,education_level_encoded,employment_type_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
CUST00480,0,2015-04-12,30636.89,Other,6.0,52.6018,53.0,Female,North,Post-Graduate,Salaried,108670.95367800078,577.9614147856782,1.0,2015,4,12,6,3.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28192344838326466,0.062154696132596686,5.5212545734883275e-05
CUST00481,0,2017-01-04,12154.54,Education,11.0,25.4251,60.0,Female,North,Graduate,Self-Employed,257086.9919561397,614.5824178830296,3.0,2017,1,4,2,2.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04727792685082108,0.14582412726469288,4.2787073419399814e-05
CUST00482,0,2018-09-22,28610.12,Other,14.0,25.6233,30.0,Male,North,Secondary,Salaried,81957.48252929978,494.86403763015124,1.0,2018,9,22,5,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3490849049660827,0.2565668906536347,0.00017082027861208405
CUST00483,0,2019-08-14,32340.94,Other,36.0,23.7995,63.0,Male,West,Graduate,Salaried,130832.47686802907,611.0908022824361,2.0,2019,8,14,2,2.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24719351627518568,0.8237986270022882,0.00027516103693667177
CUST00484,0,2022-07-06,16987.83,Business,40.0,16.2325,64.0,Female,East,Graduate,Salaried,142920.994594034,639.8489596515633,2.0,2022,7,6,2,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11886168332548903,4.724409448818897,0.0002798749065077506
CUST00485,0,2017-10-13,35221.81,Car,41.0,29.8459,49.0,Male,East,Graduate,Self-Employed,121767.15220286534,641.2930418341175,2.0,2017,10,13,4,2.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2892554302437828,0.6208985360928824,0.0003367082111905974
CUST00486,0,2017-12-28,15523.29,Home,2.0,17.9202,33.0,Female,East,Secondary,Self-Employed,80118.11292257404,685.2339778878064,1.0,2017,12,28,3,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19375506279087815,0.031496062992125984,2.4963144126132817e-05
CUST00487,0,2016-10-14,88491.86,Education,43.0,7.862,32.0,Female,North,Secondary,Salaried,106123.88365267849,538.0158257491577,2.0,2016,10,14,4,1.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8338543309403899,0.5501066098081023,0.0004051868299574307
CUST00488,0,2022-11-12,51055.04,Education,20.0,34.7935,51.0,Other,South,Post-Graduate,Salaried,93321.45739027938,557.3914594661203,1.0,2022,11,12,5,3.0,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5470878984077893,4.8,0.00021431298395135497
CUST00491,0,2015-06-08,15001.84,Car,4.0,25.5697,43.0,Male,South,Post-Graduate,Self-Employed,57093.918523199485,616.0027029849863,3.0,2015,6,8,0,3.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2627572320842572,0.042268404367735116,7.006000119565526e-05
CUST00492,0,2020-04-11,16269.47,Business,29.0,26.6339,37.0,Male,West,Secondary,Self-Employed,98349.13071995373,594.6391966619823,2.0,2020,4,11,5,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16542566142579174,0.8130841121495328,0.000294867883302158
CUST00493,0,2017-06-30,21870.99,Home,46.0,47.4229,46.0,Male,North,Graduate,Self-Employed,94275.92007345556,534.2655338955982,1.0,2017,6,30,4,2.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23198914402489107,0.6615532118887824,0.0004879294730208824
CUST00494,0,2017-03-28,31146.51,Car,24.0,6.5284,28.0,Female,North,Graduate,Salaried,111091.12751649957,729.8823368713445,0.0,2017,3,28,1,2.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28036901502664135,0.33027522935779813,0.00021603885509610522
CUST00495,0,2020-02-29,40658.43,Car,1.0,7.1461,49.0,Male,North,Post-Graduate,Salaried,75021.65158672992,557.7838870463515,2.0,2020,2,29,5,3.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5419559439183528,0.02697841726618705,1.3329485273247215e-05
CUST00496,0,2018-12-03,40787.26,Education,24.0,66.2334,46.0,Male,North,Post-Graduate,Self-Employed,105474.45690716228,509.8171581034456,1.0,2018,12,3,0,3.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3867027259111711,0.4600638977635783,0.00022754324320555257
CUST00497,0,2018-06-04,12644.5,Home,30.0,70.5606,30.0,Male,West,Secondary,Self-Employed,106698.6967840693,563.9407778157798,1.0,2018,6,4,0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11850660205896624,0.5151688609044075,0.00028116557094143594
CUST00498,0,2017-07-21,34044.27,Other,12.0,30.2565,46.0,Female,South,Post-Graduate,Salaried,170006.81672587883,439.86351986195734,1.0,2017,7,21,4,3.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20025238196709144,0.17433414043583537,7.05854049331972e-05
CUST00499,0,2017-07-02,18874.29,Car,19.0,48.8509,54.0,Female,South,Secondary,Salaried,104381.09234534741,547.8970028013455,2.0,2017,7,2,6,1.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18082096647881352,0.27351247600767753,0.00018202530336756807
CUST00500,0,2015-04-07,2375.18,Other,37.0,19.8376,61.0,Female,East,Graduate,Salaried,149094.4520446193,522.5497121718139,3.0,2015,4,7,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015930706793095044,0.3826266804550155,0.0002481648343891901
CUST00502,0,2017-03-02,19169.57,Car,43.0,10.7629,24.0,Male,South,Graduate,Salaried,166141.15509499825,546.1268608352102,0.0,2017,3,2,3,2.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11538122501338688,0.5847688123300091,0.00025881606502261846
CUST00503,0,2019-06-21,20039.85,Home,4.0,28.7687,31.0,Female,South,Secondary,Self-Employed,54709.60282687543,671.0243148463079,2.0,2019,6,21,4,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36629492748128056,0.08791208791208792,7.311330723159717e-05
CUST00504,0,2018-09-06,12367.79,Home,15.0,19.682,49.0,Male,East,Post-Graduate,Self-Employed,46565.14896745428,711.8787194455457,3.0,2018,9,6,3,3.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2656018562003142,0.27223230490018147,0.00032212932488380805
CUST00505,0,2018-02-15,15584.09,Education,20.0,1.9409,56.0,Male,West,Secondary,Salaried,273016.57254845137,662.4940269030079,3.0,2018,2,15,3,1.0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.057081113628127254,0.3232758620689655,7.325562625488849e-05
CUST00506,0,2015-10-12,31227.74,Home,44.0,8.3965,45.0,Female,East,Primary,Self-Employed,150609.4381581242,582.7689368911939,2.0,2015,10,12,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2073425170553663,0.4865462587541467,0.00029214636571318057
CUST00507,0,2018-02-17,107092.76,Car,20.0,21.0761,41.0,Other,South,Graduate,Self-Employed,86540.51962436826,611.2891597364475,1.0,2018,2,17,5,2.0,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2374869074606827,0.3236245954692557,0.00023110561488202987
CUST00508,0,2018-12-09,31086.26,Education,21.0,21.6722,56.0,Female,West,Graduate,Salaried,99889.63065278117,478.0012047884752,2.0,2018,12,9,6,2.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3112060761147131,0.4041051956382296,0.00021023203172105542
CUST00509,0,2022-03-12,28033.35,Car,10.0,28.4512,30.0,Female,North,Post-Graduate,Salaried,77999.91250981839,589.2976501983009,2.0,2022,3,12,5,3.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3594023262073691,0.8108108108108107,0.00012820527200900681
CUST00510,0,2020-09-17,94865.86,Home,30.0,51.5047,57.0,Other,North,Graduate,Salaried,112057.61466531399,531.1649225546533,1.0,2020,9,17,3,2.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.846581111719528,0.9879253567508233,0.0002677194235269236
CUST00511,0,2019-06-26,23872.51,Business,24.0,15.0829,29.0,Male,North,Secondary,Salaried,55099.59728748324,655.5461104919439,1.0,2019,6,26,2,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332610613367046,0.5294117647058824,0.0004355748713512283
CUST00512,0,2022-08-15,36935.17,Other,48.0,20.581,44.0,Female,South,Post-Graduate,Self-Employed,163423.48711199945,805.8201911395579,1.0,2022,8,15,0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22600894554824374,6.728971962616822,0.00029371543128989795
CUST00513,1,2021-01-05,17374.24,Home,40.0,36.4501,55.0,Male,South,Graduate,Self-Employed,109674.4859701288,597.8593312069282,3.0,2021,1,5,1,2.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15841642517232396,1.4981273408239701,0.000364715636879251
CUST00515,0,2015-04-24,84019.84,Other,38.0,31.3867,56.0,Female,West,Graduate,Self-Employed,57735.90737079028,599.8831337279292,0.0,2015,4,24,4,2.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4552441249500008,0.39528432732316227,0.0006581692698784006
CUST00516,0,2016-04-17,32132.08,Home,3.0,24.029,38.0,Female,South,Graduate,Salaried,135206.73521965058,609.7992740299563,1.0,2016,4,17,6,2.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23765147459407046,0.03564356435643564,2.2188243767045623e-05
CUST00517,0,2017-12-05,26382.21,Other,29.0,54.2648,59.0,Female,South,Graduate,Salaried,58537.15817832515,606.9885940208211,5.0,2017,12,5,1,2.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4506916772356857,0.4512448132780083,0.0004954118187913327
CUST00519,0,2021-07-06,32509.7,Other,29.0,40.3054,44.0,Female,North,Post-Graduate,Salaried,149077.73844212687,619.6233394109548,0.0,2021,7,6,1,3.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21807213028402975,1.4054927302100162,0.0001945293797923962
CUST00521,1,2015-06-06,86347.4,Other,5.0,15.4473,52.0,Male,South,Graduate,Self-Employed,109412.41881291251,524.4073021851947,3.0,2015,6,6,5,2.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7891919485634252,0.05279831045406547,4.569865152647476e-05
CUST00522,0,2016-03-20,30281.43,Car,11.0,51.0604,57.0,Female,West,Secondary,Self-Employed,21135.71351270548,651.6638113282969,1.0,2016,3,20,6,1.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4327138746367225,0.1292596944770858,0.0005204461156888545
CUST00524,0,2019-11-15,50891.57,Home,49.0,31.7716,33.0,Male,North,Graduate,Salaried,148782.00610160027,643.0569284393806,1.0,2019,11,15,4,2.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3420546027941521,1.206896551724138,0.00032934090138923703
CUST00525,0,2018-11-16,4832.56,Home,35.0,10.9645,43.0,Male,South,Graduate,Self-Employed,50157.50498842295,490.44289802751535,0.0,2018,11,16,4,2.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09634769514782329,0.6637168141592921,0.0006978018545395846
CUST00526,0,2023-03-04,13025.98,Business,40.0,6.1839,45.0,Male,North,Graduate,Self-Employed,162537.08412035275,741.1860707033388,1.0,2023,3,4,5,2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801415878136139,92.3076923076923,0.000246097684208371
CUST00527,0,2018-07-08,6523.43,Education,12.0,68.7087,55.0,Male,North,Post-Graduate,Salaried,108585.41147969192,538.0584062076756,1.0,2018,7,8,6,3.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06007648643685472,0.21015761821366025,0.00011051208294444129
CUST00528,0,2019-11-23,12897.15,Other,21.0,23.6217,61.0,Female,East,Graduate,Self-Employed,178938.29693822248,582.1066742557244,1.0,2019,11,23,5,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07207596261214375,0.5206611570247933,0.00011735889051883701
CUST00529,0,2021-10-19,9829.26,Car,16.0,57.565,50.0,Female,North,Secondary,Salaried,149090.3177780186,626.4490608872325,1.0,2021,10,19,1,1.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06592822489408628,0.933852140077821,0.00010731749880513695
CUST00530,0,2020-09-25,44447.06,Other,14.0,57.2913,37.0,Male,East,Graduate,Unemployed,67368.28593266675,554.7720037999125,1.0,2020,9,25,4,2.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6597623701517943,0.46511627906976744,0.00020781291680766107
CUST00531,0,2016-04-18,28201.54,Car,21.0,30.0452,40.0,Male,North,Post-Graduate,Salaried,138550.62966678696,611.4724768857044,0.0,2016,4,18,0,3.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20354681943939523,0.2496038034865293,0.00015156914155139398
CUST00532,0,2019-04-27,65672.26,Other,48.0,9.2457,45.0,Female,North,Primary,Salaried,98270.87496658621,646.02853796161,1.0,2019,4,27,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6682779615255252,1.0140845070422535,0.0004884458392816878
CUST00533,0,2021-06-19,35225.32,Other,27.0,18.5461,42.0,Female,South,Post-Graduate,Salaried,94767.92744673575,676.8490586002788,1.0,2021,6,19,5,3.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.371700858603227,1.2735849056603774,0.0002849065156054545
CUST00534,0,2017-02-17,29964.02,Car,36.0,47.4387,33.0,Female,West,Graduate,Self-Employed,253060.0069910819,663.3197948778366,1.0,2017,2,17,4,2.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1184067777294259,0.4867057232987832,0.00014225874893486696
CUST00536,0,2015-07-01,43401.88,Business,1.0,63.7125,56.0,Male,East,Secondary,Salaried,29912.9333684378,598.5902190397569,4.0,2015,7,1,2,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4509402827672817,0.010653409090909092,3.3430355615178e-05
CUST00537,0,2022-12-13,34050.19,Home,22.0,7.8321,32.0,Male,North,Secondary,Salaried,159442.85697087235,787.9286846420026,0.0,2022,12,13,1,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2135573248428459,7.0212765957446805,0.00013798046784886103
CUST00538,0,2019-11-22,18347.48,Education,15.0,55.4206,61.0,Male,East,Post-Graduate,Unemployed,150148.67971246995,675.9911254599433,0.0,2019,11,22,4,3.0,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12219541347373053,0.37159372419488024,9.990097834176452e-05
CUST00539,0,2015-01-07,14175.48,Home,20.0,23.3227,39.0,Male,North,Secondary,Salaried,200977.20493653437,526.2541074943829,1.0,2015,1,7,2,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07053277511982718,0.20060180541624875,9.951377324764619e-05
CUST00540,0,2020-10-30,67265.37,Business,3.0,33.3437,32.0,Female,East,Graduate,Salaried,56172.40765111023,607.9990531012442,0.0,2020,10,30,4,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1974806281722645,0.10368663594470046,5.3407003997997685e-05
CUST00541,0,2021-01-14,64122.9,Home,14.0,39.2706,29.0,Male,East,Graduate,Self-Employed,119956.38473156322,573.1885488977446,1.0,2021,1,14,3,2.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5345517884979059,0.5303030303030303,0.00011670908581755788
CUST00543,0,2023-01-25,53270.04,Car,19.0,10.5165,48.0,Male,South,Primary,Unemployed,55571.22951308733,501.64038738335296,2.0,2023,1,25,2,0.0,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9585902717422261,11.176470588235295,0.00034190353833228387
CUST00544,0,2022-07-09,26516.37,Education,40.0,43.9527,34.0,Male,North,Graduate,Salaried,174217.5249386882,567.0461412491237,2.0,2022,7,9,5,2.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15220265590004114,4.780876494023904,0.00022959802703015708
CUST00545,0,2017-03-18,54655.67,Other,34.0,45.6203,51.0,Male,North,Post-Graduate,Self-Employed,85397.52519831958,744.9244618555131,1.0,2017,3,18,5,3.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6400146827800052,0.4657534246575342,0.00039813800131843915
CUST00547,0,2019-11-02,72570.09,Car,33.0,7.3245,42.58160523893965,Male,South,Graduate,Salaried,63214.23100769974,400.7070873478832,0.0,2019,11,2,5,2.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.148002417227233,0.8042242079610074,0.0005220343500813997
CUST00548,0,2015-10-14,105605.47,Home,43.0,29.814,25.0,Female,East,Secondary,Self-Employed,149037.19707965816,697.3378793998357,0.0,2015,10,14,2,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7085846491299448,0.4758391737366286,0.00028851857685579754
CUST00549,0,2022-06-13,31734.35,Business,37.0,19.7487,55.0,Other,North,Graduate,Salaried,85345.26854553839,687.1703618327329,3.0,2022,6,13,0,2.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37183490708764055,4.007220216606498,0.0004335331135581066
CUST00551,0,2021-12-27,93965.02,Car,27.0,16.6657,45.0,Male,North,Post-Graduate,Salaried,71645.27200204479,657.3810835026572,1.0,2021,12,27,0,3.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3115313456736992,1.8202247191011236,0.00037685668915081244
CUST00552,0,2018-07-09,36832.93,Car,45.0,57.6608,41.0,Female,West,Graduate,Salaried,15698.58529605831,531.248063134624,0.0,2018,7,9,0,2.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3462579146700704,0.7885514018691588,0.002866500334351711
CUST00553,0,2022-06-10,62105.8,Education,17.0,29.6215,56.0,Male,East,Graduate,Self-Employed,124267.21515929645,562.3795426986915,3.0,2022,6,10,4,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4997762275463196,1.8214285714285714,0.00013680197128589333
CUST00554,0,2016-05-25,46369.51,Car,49.0,37.8774,43.0,Male,West,Secondary,Unemployed,123919.62070902843,719.8837088535884,2.0,2016,5,25,2,1.0,2,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.37419021890713106,0.5910735826296742,0.0003954176079593988
CUST00555,0,2023-01-27,36960.14,Business,31.0,35.8134,36.0,Female,North,Post-Graduate,Salaried,149089.24526392165,578.2615968104233,0.0,2023,1,27,4,3.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24790614463553157,18.979591836734695,0.00020792914971916985
CUST00557,0,2020-09-08,54944.76,Other,6.0,15.7956,62.0,Female,East,Primary,Salaried,76036.51470804065,594.935742177493,0.0,2020,9,8,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7226101855269511,0.19565217391304346,7.890945584550204e-05
CUST00558,0,2018-06-20,18531.46,Education,31.0,21.2236,59.0,Female,South,Graduate,Salaried,234261.44657332613,593.7129285668515,2.0,2018,6,20,2,2.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07910588904435656,0.537261698440208,0.00013233078021780549
CUST00559,0,2022-06-24,15956.54,Home,3.0,38.358,34.0,Male,West,Graduate,Salaried,38359.48826220152,695.8694855498768,2.0,2022,6,24,4,2.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4159737452942816,0.3383458646616541,7.82075083873349e-05
CUST00560,0,2019-07-31,16486.92,Other,40.0,62.8048,51.0,Male,West,Graduate,Unemployed,85112.5114057732,601.1469137740607,0.0,2019,7,31,2,2.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19370736132316368,0.9056603773584906,0.0004699661581985324
CUST00561,0,2018-08-29,53723.38,Education,3.0,8.535,25.0,Female,West,Graduate,Salaried,107514.51145075606,566.2734150847766,2.0,2018,8,29,2,2.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.49968491950601895,0.054184226369656835,2.7903210083171552e-05
CUST00562,0,2019-07-07,27633.64,Home,33.0,16.7143,55.0,Male,East,Graduate,Self-Employed,142004.36818955635,683.6044916184965,3.0,2019,7,7,6,2.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1945971124149708,0.7338769458858413,0.00023238721752523504
CUST00563,0,2022-10-26,47412.21,Education,13.0,32.7991,43.0,Male,North,Secondary,Self-Employed,109300.9438399563,598.7942837634919,1.0,2022,10,26,2,1.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43377676655220143,2.7464788732394365,0.00011893767375911434
CUST00564,0,2018-04-26,76812.07,Car,21.0,28.1033,49.0,Female,North,Post-Graduate,Self-Employed,56772.33447344564,539.9981854747426,0.0,2018,4,26,3,3.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3529841728796204,0.3527435610302352,0.00036989847598784963
CUST00566,0,2016-06-05,28147.71,Education,16.0,30.4965,31.0,Male,North,Graduate,Salaried,98828.81068653235,615.492941161344,3.0,2016,6,5,6,2.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2848127970423483,0.1938610662358643,0.0001618961099385198
CUST00567,0,2017-02-24,11768.24,Business,21.0,40.7335,38.0,Female,East,Graduate,Unemployed,36286.40296462016,600.234077334355,3.0,2017,2,24,4,2.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243154195105596,0.2848101265822785,0.0005787291735826046
CUST00569,0,2022-06-16,11319.92,Car,44.0,35.3893,29.0,Female,East,Graduate,Unemployed,131290.2923575175,514.3465302866723,2.0,2022,6,16,3,2.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08622054073255202,4.817518248175182,0.00033513521228350455
CUST00572,0,2016-12-13,85219.47,Home,31.0,20.3674,37.0,Male,South,Graduate,Salaried,40570.02030895896,584.4269043980256,3.0,2016,12,13,1,2.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.100552806013292,0.4070021881838074,0.0007641110298669078
CUST00573,0,2021-11-26,53523.3,Car,9.0,39.4003,58.0,Other,North,Post-Graduate,Salaried,41434.088946842494,701.7942706253276,2.0,2021,11,26,4,3.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2917696843453528,0.5672268907563025,0.00021721245063567035
CUST00574,0,2021-05-20,34893.76,Car,48.0,5.8217,27.0,Male,South,Graduate,Salaried,210076.2155232096,617.3924682181603,2.0,2021,5,20,3,2.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1661004788814128,2.1621621621621623,0.0002284885029961751
CUST00575,0,2018-05-17,29990.53,Business,33.0,16.5365,33.0,Female,North,Post-Graduate,Salaried,60981.03492769764,668.3923138109122,1.0,2018,5,17,3,3.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918009350867588,0.5609065155807366,0.0005411518521967781
CUST00576,0,2019-07-22,21576.05,Business,37.0,43.0783,60.0,Male,South,Secondary,Salaried,38958.46515258442,600.751628366068,1.0,2019,7,22,0,1.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5538218694061846,0.8320839580209894,0.0009497294068204713
CUST00577,0,2021-02-22,28956.95,Business,37.0,50.969,62.0,Male,West,Primary,Salaried,179927.00514558193,684.5030786996898,1.0,2021,2,22,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.160937208822936,1.4741035856573705,0.00020563894769472035
CUST00578,0,2015-01-02,34963.77,Education,24.0,10.7551,42.916127839466384,Male,West,Secondary,Self-Employed,74202.90005353867,631.8022205258524,3.0,2015,1,2,4,1.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.47119142209769477,0.2403204272363151,0.0003234374934494957
CUST00579,0,2018-05-29,12093.7,Business,25.0,30.9615,47.0,Female,North,Graduate,Salaried,174243.3873158462,601.0736388310768,0.0,2018,5,29,1,2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940693811282539,0.4278379920136908,0.00014347746784033294
CUST00580,0,2018-03-21,18841.5,Car,41.0,72.9433,22.0,Male,South,Secondary,Salaried,57020.623479229675,598.9373528832784,0.0,2018,3,21,2,1.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3304330757951674,0.6750823271130626,0.0007190380865431023
CUST00581,0,2017-05-10,6704.04,Home,29.0,42.2442,25.0,Male,West,Primary,Self-Employed,239016.38862119682,523.644909896723,3.0,2017,5,10,2,0.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.028048453240689043,0.4071127749181095,0.0001213305922965827
CUST00582,0,2019-10-27,38651.54,Education,40.0,5.9311,49.0,Male,North,Post-Graduate,Salaried,166581.21115271727,640.5532576109049,3.0,2019,10,27,6,3.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23202820853886869,0.9700889248181083,0.00024012311906730616
CUST00583,0,2021-07-03,38656.92,Other,47.0,41.9772,57.0,Female,North,Post-Graduate,Salaried,63984.02872578913,596.7836212370897,3.0,2021,7,3,5,3.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6041651451125194,2.2668810289389065,0.0007345583098779834
CUST00586,0,2018-08-12,23275.73,Education,45.0,17.8023,28.0,Female,North,Secondary,Self-Employed,87018.4443164178,499.9827179284159,0.0,2018,8,12,6,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26748041961500063,0.8045292014302742,0.000517131745499498
CUST00587,0,2020-03-19,30937.24,Other,18.0,11.7128,21.0,Male,West,Primary,Salaried,62464.95832890284,566.2003283654053,1.0,2020,3,19,3,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4952735233905566,0.49405306495882895,0.00028816156260319336
CUST00589,0,2019-12-17,43568.52,Car,5.0,22.8182,37.0,Male,South,Post-Graduate,Salaried,174112.3243294867,625.2418352736203,1.0,2019,12,17,1,3.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2502322576404861,0.12647554806070826,2.871709409000881e-05
CUST00590,0,2022-07-30,57677.86,Other,18.0,32.8283,27.0,Male,North,Graduate,Self-Employed,200722.35745965477,596.1712857877794,3.0,2022,7,30,5,2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2873514476910887,2.3478260869565215,8.967610896866834e-05
CUST00591,0,2017-05-25,49101.06,Other,40.0,30.8205,45.0,Male,South,Secondary,Self-Employed,93050.25788089204,620.0802834520117,3.0,2017,5,25,3,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.527683223219556,0.5655042412818096,0.0004298752191659862
CUST00593,0,2020-04-22,23655.84,Education,19.0,38.7209,56.0,Male,East,Secondary,Salaried,44964.523522833864,478.6669962971263,0.0,2020,4,22,2,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5261000928429076,0.538243626062323,0.00042255535056101345
CUST00594,0,2016-11-26,22659.86,Car,23.0,34.1981,26.0,Female,East,Graduate,Salaried,70881.89264789736,572.0590491721631,2.0,2016,11,26,5,2.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3196847481565122,0.2997393570807993,0.00032448343491971177
